date,rented_bike_count,hour,temperature,humidity,wind_speed,visibility,dew_point_temperature,solar_radiation,rainfall,snowfall,seasons,holiday,functioning_day,time_of_day,weekday,workday,did_it_rain,did_it_snow,month,week,year
2018-09-04,822,10,23.1,0.73,3.1,2000,17.9,2.24,0,0,Autumn,No Holiday,Yes,Morning,Tue,Yes,No,No,Sep,40,2018
2018-06-17,2474,18,25,0.59,3.4,1324,16.4,0.54,0,0,Summer,No Holiday,Yes,Evening,Sun,No,No,No,Jun,29,2018
2018-07-02,126,7,20.7,0.97,0.4,1801,20.2,0,0.5,0,Summer,No Holiday,Yes,Morning,Mon,Yes,Yes,No,Jul,31,2018
2018-03-26,185,1,6.3,0.87,1.8,153,4.2,0,0,0,Spring,No Holiday,Yes,Night,Mon,Yes,No,No,Mar,17,2018
2018-01-05,322,20,-3.4,0.51,1.1,1391,-12.1,0,0,0,Winter,No Holiday,Yes,Evening,Fri,Yes,No,No,Jan,5,2018
2018-06-26,37,6,22.5,0.83,0.8,537,19.4,0,0.4,0,Summer,No Holiday,Yes,Morning,Tue,Yes,Yes,No,Jun,30,2018
2018-10-16,2716,18,16.9,0.47,1.4,1637,5.5,0.11,0,0,Autumn,No Holiday,Yes,Evening,Tue,Yes,No,No,Oct,46,2018
2018-01-09,364,19,-4.5,0.57,0.6,2000,-11.7,0,0,0,Winter,No Holiday,Yes,Evening,Tue,Yes,No,No,Jan,6,2018
2018-01-25,349,8,-16.4,0.32,3.3,2000,-29.2,0.01,0,0.6,Winter,No Holiday,Yes,Morning,Thu,Yes,No,Yes,Jan,8,2018
2018-08-09,1075,23,27.3,0.81,0,1287,23.7,0,0,0,Summer,No Holiday,Yes,Evening,Thu,Yes,No,No,Aug,36,2018
2018-07-26,306,5,27.4,0.78,0.8,1301,23.2,0,0,0,Summer,No Holiday,Yes,Night,Thu,Yes,No,No,Jul,34,2018
2018-07-16,691,14,33.7,0.45,2.5,1843,20.1,3.23,0,0,Summer,No Holiday,Yes,Afternoon,Mon,Yes,No,No,Jul,33,2018
2018-04-15,297,20,10.3,0.62,2,1749,3.3,0,0,0,Spring,No Holiday,Yes,Evening,Sun,No,No,No,Apr,20,2018
2018-03-06,883,17,10.2,0.27,2.8,1826,-8,1.22,0,0,Spring,No Holiday,Yes,Afternoon,Tue,Yes,No,No,Mar,14,2018
2018-08-05,758,1,27.7,0.83,2.7,1128,24.5,0,0,0,Summer,No Holiday,Yes,Night,Sun,No,No,No,Aug,36,2018
2018-01-03,130,1,-5,0.42,1.2,1993,-15.9,0,0,0,Winter,No Holiday,Yes,Night,Wed,Yes,No,No,Jan,5,2018
2018-02-01,240,12,-1.1,0.31,1.3,1869,-16.1,1.2,0,1.3,Winter,No Holiday,Yes,Afternoon,Thu,Yes,No,Yes,Feb,9,2018
2018-02-19,347,9,-0.6,0.43,0.5,1596,-11.6,0.52,0,0,Winter,No Holiday,Yes,Morning,Mon,Yes,No,No,Feb,12,2018
2018-03-16,85,5,5.2,0.6,2,2000,-1.9,0,0,0,Spring,No Holiday,Yes,Night,Fri,Yes,No,No,Mar,15,2018
2017-12-02,572,17,6,0.51,2.5,1891,-3.3,0.06,0,0,Winter,No Holiday,Yes,Afternoon,Sat,No,No,No,Dec,0,2017
2018-06-25,785,6,21.3,0.81,0.7,604,17.8,0.05,0,0,Summer,No Holiday,Yes,Morning,Mon,Yes,No,No,Jun,30,2018
2018-10-26,185,4,12.6,0.6,0.6,1648,5,0,0,0,Autumn,No Holiday,Yes,Night,Fri,Yes,No,No,Oct,47,2018
2018-09-16,1146,21,21.2,0.88,1.7,373,19.1,0,0,0,Autumn,No Holiday,Yes,Evening,Sun,No,No,No,Sep,42,2018
2018-10-24,708,0,10.8,0.8,1,1151,7.4,0,0,0,Autumn,No Holiday,Yes,Night,Wed,Yes,No,No,Oct,47,2018
2018-03-28,629,12,16.5,0.57,3.8,881,7.9,1.55,0,0,Spring,No Holiday,Yes,Afternoon,Wed,Yes,No,No,Mar,17,2018
2018-05-07,994,23,17.5,0.69,1.5,978,11.7,0,0,0,Spring,No Holiday,Yes,Evening,Mon,Yes,No,No,May,23,2018
2018-04-06,529,10,8,0.73,2.8,1641,3.4,1.44,0,0,Spring,No Holiday,Yes,Morning,Fri,Yes,No,No,Apr,18,2018
2018-05-23,1125,9,16,0.6,1.9,1992,8.2,1.98,0,0,Spring,No Holiday,Yes,Morning,Wed,Yes,No,No,May,25,2018
2017-12-27,81,3,-9.1,0.37,1,2000,-21.1,0,0,0,Winter,No Holiday,Yes,Night,Wed,Yes,No,No,Dec,4,2017
2018-11-04,632,9,7.5,0.6,0.5,725,0.2,0.79,0,0,Autumn,No Holiday,Yes,Morning,Sun,No,No,No,Nov,49,2018
2018-05-13,397,8,14.1,0.98,1.3,834,13.7,0.26,0,0,Spring,No Holiday,Yes,Morning,Sun,No,No,No,May,24,2018
2018-09-12,2129,17,27.8,0.41,1.9,1999,13.3,1.27,0,0,Autumn,No Holiday,Yes,Afternoon,Wed,Yes,No,No,Sep,41,2018
2018-09-08,1792,15,26.9,0.33,2.9,1997,9.2,2.65,0,0,Autumn,No Holiday,Yes,Afternoon,Sat,No,No,No,Sep,40,2018
2018-03-10,416,10,3.5,0.65,2.4,539,-2.4,0.87,0,0,Spring,No Holiday,Yes,Morning,Sat,No,No,No,Mar,14,2018
2018-05-26,1886,17,27.9,0.34,3.8,1259,10.5,1.73,0,0,Spring,No Holiday,Yes,Afternoon,Sat,No,No,No,May,25,2018
2017-12-26,85,2,-2.1,0.69,1,1995,-7,0,0,0,Winter,No Holiday,Yes,Night,Tue,Yes,No,No,Dec,4,2017
2017-12-13,240,14,-4.7,0.27,2.9,1883,-20.8,1.12,0,0,Winter,No Holiday,Yes,Afternoon,Wed,Yes,No,No,Dec,2,2017
2018-07-28,592,11,32.8,0.62,0.6,881,24.5,1.3,0,0,Summer,No Holiday,Yes,Morning,Sat,No,No,No,Jul,34,2018
2018-08-07,273,5,27.1,0.69,0.9,2000,20.9,0,0,0,Summer,No Holiday,Yes,Night,Tue,Yes,No,No,Aug,36,2018
2018-08-08,920,9,30.2,0.66,1.4,1131,23.1,1.48,0,0,Summer,No Holiday,Yes,Morning,Wed,Yes,No,No,Aug,36,2018
2018-11-22,382,1,2.1,0.39,3.2,1299,-10.4,0,0,0,Autumn,No Holiday,Yes,Night,Thu,Yes,No,No,Nov,51,2018
2018-09-13,2003,20,24.6,0.62,0.9,2000,16.8,0,0,0,Autumn,No Holiday,Yes,Evening,Thu,Yes,No,No,Sep,41,2018
2018-07-04,372,3,24.9,0.83,0.2,1857,21.8,0,0,0,Summer,No Holiday,Yes,Night,Wed,Yes,No,No,Jul,31,2018
2018-10-25,1596,20,15.3,0.5,0.5,1647,4.9,0,0,0,Autumn,No Holiday,Yes,Evening,Thu,Yes,No,No,Oct,47,2018
2018-01-19,702,18,2.9,0.45,1.6,1629,-7.8,0.04,0,0,Winter,No Holiday,Yes,Evening,Fri,Yes,No,No,Jan,7,2018
2018-02-10,97,7,1.6,0.81,1.4,393,-1.3,0,0,0,Winter,No Holiday,Yes,Morning,Sat,No,No,No,Feb,10,2018
2018-01-17,55,4,3,0.68,0.5,322,-2.3,0,0,0,Winter,No Holiday,Yes,Night,Wed,Yes,No,No,Jan,7,2018
2018-04-14,70,13,8.8,0.93,1.7,597,7.7,0.38,0,0,Spring,No Holiday,Yes,Afternoon,Sat,No,No,No,Apr,19,2018
2018-05-19,1051,10,17.2,0.45,2.1,2000,5.1,2.61,0,0,Spring,No Holiday,Yes,Morning,Sat,No,No,No,May,24,2018
2018-11-02,851,23,9.7,0.56,1.3,1423,1.3,0,0,0,Autumn,No Holiday,Yes,Evening,Fri,Yes,No,No,Nov,48,2018
2018-09-01,992,22,25.1,0.53,2,2000,14.8,0,0,0,Autumn,No Holiday,Yes,Evening,Sat,No,No,No,Sep,39,2018
2017-12-23,325,12,7,0.72,1.9,246,2.2,0.64,0,0,Winter,No Holiday,Yes,Afternoon,Sat,No,No,No,Dec,3,2017
2018-11-25,184,3,2.6,0.88,0.9,319,0.8,0,0,2.8,Autumn,No Holiday,Yes,Night,Sun,No,No,Yes,Nov,52,2018
2018-06-16,381,6,16.3,0.66,0.7,2000,9.9,0.05,0,0,Summer,No Holiday,Yes,Morning,Sat,No,No,No,Jun,28,2018
2018-03-12,931,17,13.7,0.38,2.6,436,-0.3,1,0,0,Spring,No Holiday,Yes,Afternoon,Mon,Yes,No,No,Mar,15,2018
2018-01-01,139,10,-1.6,0.32,0.8,1766,-16.1,0.53,0,0,Winter,Holiday,Yes,Morning,Mon,Yes,No,No,Jan,5,2018
2018-07-25,939,0,28.9,0.66,2.2,2000,21.9,0,0,0,Summer,No Holiday,Yes,Night,Wed,Yes,No,No,Jul,34,2018
2018-05-11,486,6,12,0.83,0.4,321,9.1,0.01,0,0,Spring,No Holiday,Yes,Morning,Fri,Yes,No,No,May,23,2018
2018-07-16,2241,21,28,0.64,1.5,2000,20.5,0,0,0,Summer,No Holiday,Yes,Evening,Mon,Yes,No,No,Jul,33,2018
2018-11-19,1233,17,8.7,0.48,1.7,965,-1.7,0.25,0,0,Autumn,No Holiday,Yes,Afternoon,Mon,Yes,No,No,Nov,51,2018
2018-08-03,763,0,32.1,0.67,1.1,1077,25.1,0,0,0,Summer,No Holiday,Yes,Night,Fri,Yes,No,No,Aug,35,2018
2018-07-18,701,11,30.2,0.53,2.2,1143,19.5,2.77,0,0,Summer,No Holiday,Yes,Morning,Wed,Yes,No,No,Jul,33,2018
2018-11-18,1047,15,9.6,0.34,1.6,1806,-5.5,0.73,0,0,Autumn,No Holiday,Yes,Afternoon,Sun,No,No,No,Nov,51,2018
2018-08-08,183,4,28,0.85,1,1079,25.2,0,0,0,Summer,No Holiday,Yes,Night,Wed,Yes,No,No,Aug,36,2018
2018-10-28,531,1,6.9,0.55,1.8,2000,-1.5,0,0,0,Autumn,No Holiday,Yes,Night,Sun,No,No,No,Oct,48,2018
2018-04-29,820,23,15.2,0.51,1,858,5.1,0,0,0,Spring,No Holiday,Yes,Evening,Sun,No,No,No,Apr,22,2018
2018-01-01,154,23,-1.6,0.51,0.7,1882,-10.4,0,0,0,Winter,Holiday,Yes,Evening,Mon,Yes,No,No,Jan,5,2018
2018-07-09,110,14,20.2,0.89,1,1854,18.3,0.27,0.5,0,Summer,No Holiday,Yes,Afternoon,Mon,Yes,Yes,No,Jul,32,2018
2018-06-28,1030,14,27.1,0.72,3,1126,21.6,0.91,0,0,Summer,No Holiday,Yes,Afternoon,Thu,Yes,No,No,Jun,30,2018
2018-10-24,940,11,15.7,0.53,1,1172,6.1,1.99,0,0,Autumn,No Holiday,Yes,Morning,Wed,Yes,No,No,Oct,47,2018
2018-06-03,1556,15,30.7,0.21,2.5,1876,5.8,2.95,0,0,Summer,No Holiday,Yes,Afternoon,Sun,No,No,No,Jun,27,2018
2017-12-30,224,9,0.2,0.76,1.3,249,-3.5,0.03,0,0,Winter,No Holiday,Yes,Morning,Sat,No,No,No,Dec,4,2017
2018-04-01,110,6,12.4,0.61,0.4,1131,5,0,0,0,Spring,No Holiday,Yes,Morning,Sun,No,No,No,Apr,18,2018
2018-08-21,2057,21,26.8,0.72,0.4,1985,21.3,0,0,0,Summer,No Holiday,Yes,Evening,Tue,Yes,No,No,Aug,38,2018
2018-07-28,741,13,34.2,0.58,1.8,933,24.7,1.33,0,0,Summer,No Holiday,Yes,Afternoon,Sat,No,No,No,Jul,34,2018
2018-08-09,1698,19,28.2,0.82,0.4,1832,24.8,0.16,0,0,Summer,No Holiday,Yes,Evening,Thu,Yes,No,No,Aug,36,2018
2018-10-27,1076,12,10.4,0.41,4.9,1966,-2.3,1.33,0,0,Autumn,No Holiday,Yes,Afternoon,Sat,No,No,No,Oct,47,2018
2018-10-01,1777,21,14.6,0.66,4,2000,8.3,0,0,0,Autumn,No Holiday,Yes,Evening,Mon,Yes,No,No,Oct,44,2018
2017-12-07,390,20,-1.4,0.47,2.5,1620,-11.2,0,0,0,Winter,No Holiday,Yes,Evening,Thu,Yes,No,No,Dec,1,2017
2018-04-30,1019,13,23.3,0.45,1.8,684,10.6,2.96,0,0,Spring,No Holiday,Yes,Afternoon,Mon,Yes,No,No,Apr,22,2018
2018-03-08,100,9,3.4,0.9,1.5,386,1.9,0.21,0.5,0,Spring,No Holiday,Yes,Morning,Thu,Yes,Yes,No,Mar,14,2018
2018-04-17,1037,14,19.8,0.23,2.6,1472,-1.9,3.01,0,0,Spring,No Holiday,Yes,Afternoon,Tue,Yes,No,No,Apr,20,2018
2018-04-12,829,11,16.2,0.3,2.4,1700,-1.4,2.68,0,0,Spring,No Holiday,Yes,Morning,Thu,Yes,No,No,Apr,19,2018
2018-03-07,566,9,3.8,0.58,2,1785,-3.7,0.49,0,0,Spring,No Holiday,Yes,Morning,Wed,Yes,No,No,Mar,14,2018
2017-12-07,431,12,3.7,0.65,2.4,833,-2.2,0.98,0,0.3,Winter,No Holiday,Yes,Afternoon,Thu,Yes,No,Yes,Dec,1,2017
2017-12-29,236,23,0.3,0.8,0.8,264,-2.7,0,0,0,Winter,No Holiday,Yes,Evening,Fri,Yes,No,No,Dec,4,2017
2018-07-15,443,3,24.8,0.86,0.2,1354,22.2,0,0,0,Summer,No Holiday,Yes,Night,Sun,No,No,No,Jul,33,2018
2018-09-04,995,12,25.8,0.57,2.8,2000,16.6,3.02,0,0,Autumn,No Holiday,Yes,Afternoon,Tue,Yes,No,No,Sep,40,2018
2018-07-16,276,3,25.1,0.85,0.7,1507,22.3,0,0,0,Summer,No Holiday,Yes,Night,Mon,Yes,No,No,Jul,33,2018
2018-07-11,1298,23,26.9,0.79,0.1,1541,22.9,0,0,0,Summer,No Holiday,Yes,Evening,Wed,Yes,No,No,Jul,32,2018
2018-05-31,2070,21,21.9,0.6,2.5,1551,13.7,0,0,0,Spring,No Holiday,Yes,Evening,Thu,Yes,No,No,May,26,2018
2017-12-19,178,14,-2.2,0.23,3.7,1971,-20.5,1.09,0,2.2,Winter,No Holiday,Yes,Afternoon,Tue,Yes,No,Yes,Dec,3,2017
2017-12-03,333,12,5.8,0.85,1.7,349,3.4,0.43,0,0,Winter,No Holiday,Yes,Afternoon,Sun,No,No,No,Dec,1,2017
2018-07-08,648,2,19.3,0.54,1.4,2000,9.7,0,0,0,Summer,No Holiday,Yes,Night,Sun,No,No,No,Jul,32,2018
2018-08-29,109,5,24.6,0.87,3.6,1966,22.2,0,0,0,Summer,No Holiday,Yes,Night,Wed,Yes,No,No,Aug,39,2018
2018-06-06,1603,14,27.4,0.5,3.5,615,16,3.01,0,0,Summer,Holiday,Yes,Afternoon,Wed,Yes,No,No,Jun,27,2018
2018-03-28,907,22,13.6,0.73,2,644,8.8,0,0,0,Spring,No Holiday,Yes,Evening,Wed,Yes,No,No,Mar,17,2018
2017-12-14,621,8,-10.4,0.54,1.1,1432,-17.9,0.01,0,0,Winter,No Holiday,Yes,Morning,Thu,Yes,No,No,Dec,2,2017
2018-03-15,9,4,15.1,0.86,2.1,877,12.7,0,0,0,Spring,No Holiday,Yes,Night,Thu,Yes,No,No,Mar,15,2018
2018-08-25,1592,16,27.2,0.58,3.7,1987,18.2,0.99,0,0,Summer,No Holiday,Yes,Afternoon,Sat,No,No,No,Aug,38,2018
2018-01-13,145,2,-6.4,0.4,0.9,2000,-17.8,0,0,0,Winter,No Holiday,Yes,Night,Sat,No,No,No,Jan,6,2018
2017-12-08,275,23,-3.5,0.43,0.9,2000,-14.3,0,0,0,Winter,No Holiday,Yes,Evening,Fri,Yes,No,No,Dec,1,2017
2018-05-26,1010,10,23.2,0.41,1.1,1440,9.2,2.45,0,0,Spring,No Holiday,Yes,Morning,Sat,No,No,No,May,25,2018
2018-02-23,39,5,1,0.91,0.7,257,-0.3,0,0,3.8,Winter,No Holiday,Yes,Night,Fri,Yes,No,Yes,Feb,12,2018
2018-09-27,1930,21,18.7,0.48,1.3,2000,7.4,0,0,0,Autumn,No Holiday,Yes,Evening,Thu,Yes,No,No,Sep,43,2018
2018-09-24,620,0,17.2,0.5,1.7,2000,6.6,0,0,0,Autumn,Holiday,Yes,Night,Mon,Yes,No,No,Sep,43,2018
2017-12-28,552,18,-0.6,0.62,1.6,1129,-6.9,0,0,0,Winter,No Holiday,Yes,Evening,Thu,Yes,No,No,Dec,4,2017
2018-03-26,835,20,12.9,0.42,2.8,1047,0.2,0,0,0,Spring,No Holiday,Yes,Evening,Mon,Yes,No,No,Mar,17,2018
2018-06-15,2441,20,22.6,0.51,1.3,2000,11.9,0.06,0,0,Summer,No Holiday,Yes,Evening,Fri,Yes,No,No,Jun,28,2018
2018-08-15,563,9,32,0.53,1.6,2000,21.2,1.56,0,0,Summer,Holiday,Yes,Morning,Wed,Yes,No,No,Aug,37,2018
2018-08-24,455,16,24.6,0.85,2.7,1973,21.9,0.55,0,0,Summer,No Holiday,Yes,Afternoon,Fri,Yes,No,No,Aug,38,2018
2018-08-06,707,0,28.7,0.79,2.2,1473,24.6,0,0,0,Summer,No Holiday,Yes,Night,Mon,Yes,No,No,Aug,36,2018
2018-07-19,798,13,32.6,0.47,2.7,1641,19.8,3.36,0,0,Summer,No Holiday,Yes,Afternoon,Thu,Yes,No,No,Jul,33,2018
2018-10-03,762,8,11.8,0.73,1,1649,7.1,0.49,0,0,Autumn,Holiday,Yes,Morning,Wed,Yes,No,No,Oct,44,2018
2018-05-30,570,1,18.8,0.84,0.5,488,16,0,0,0,Spring,No Holiday,Yes,Night,Wed,Yes,No,No,May,26,2018
2018-11-26,563,23,5.4,0.78,1.5,404,1.8,0,0,0,Autumn,No Holiday,Yes,Evening,Mon,Yes,No,No,Nov,52,2018
2018-01-01,310,16,3,0.28,2.5,1864,-13.7,0.51,0,0,Winter,Holiday,Yes,Afternoon,Mon,Yes,No,No,Jan,5,2018
2018-10-14,775,9,10.1,0.6,0.8,726,2.6,1.02,0,0,Autumn,No Holiday,Yes,Morning,Sun,No,No,No,Oct,46,2018
2018-02-23,391,8,-0.2,0.97,0.4,197,-0.6,0.05,0,3.7,Winter,No Holiday,Yes,Morning,Fri,Yes,No,Yes,Feb,12,2018
2018-07-27,507,14,34.1,0.57,1.8,667,24.3,1.13,0,0,Summer,No Holiday,Yes,Afternoon,Fri,Yes,No,No,Jul,34,2018
2018-11-13,2159,18,11.3,0.42,1.2,1846,-1.1,0.01,0,0,Autumn,No Holiday,Yes,Evening,Tue,Yes,No,No,Nov,50,2018
2017-12-06,87,5,-3.6,0.76,0,1934,-7.2,0,0,0.4,Winter,No Holiday,Yes,Night,Wed,Yes,No,Yes,Dec,1,2017
2018-10-05,515,2,18.2,0.64,2,2000,11.2,0,0,0,Autumn,No Holiday,Yes,Night,Fri,Yes,No,No,Oct,44,2018
2018-05-15,1092,14,28.5,0.33,0.9,1348,10.6,2.51,0,0,Spring,No Holiday,Yes,Afternoon,Tue,Yes,No,No,May,24,2018
2018-06-22,1466,16,30.8,0.31,3.8,1246,11.7,2.17,0,0,Summer,No Holiday,Yes,Afternoon,Fri,Yes,No,No,Jun,29,2018
2018-04-29,183,4,10.3,0.63,0.7,1277,3.5,0,0,0,Spring,No Holiday,Yes,Night,Sun,No,No,No,Apr,22,2018
2018-09-29,208,5,15,0.77,0.5,2000,10.9,0,0,0,Autumn,No Holiday,Yes,Night,Sat,No,No,No,Sep,43,2018
2018-02-14,559,18,5.1,0.34,2.3,1440,-9.5,0.09,0,0,Winter,No Holiday,Yes,Evening,Wed,Yes,No,No,Feb,11,2018
2018-05-02,93,4,18.4,0.81,0.4,300,15,0,0,0,Spring,No Holiday,Yes,Night,Wed,Yes,No,No,May,22,2018
2017-12-05,124,2,-6.8,0.41,2.5,2000,-17.8,0,0,0,Winter,No Holiday,Yes,Night,Tue,Yes,No,No,Dec,1,2017
2018-11-27,1577,8,4.2,0.78,1.2,362,0.6,0.02,0,0,Autumn,No Holiday,Yes,Morning,Tue,Yes,No,No,Nov,52,2018
2018-08-24,948,19,23.6,0.86,3,1275,21.1,0.04,0,0,Summer,No Holiday,Yes,Evening,Fri,Yes,No,No,Aug,38,2018
2018-06-05,1120,14,28.9,0.34,2.7,1328,11.4,2.06,0,0,Summer,No Holiday,Yes,Afternoon,Tue,Yes,No,No,Jun,27,2018
2018-08-20,719,10,29.3,0.49,2,1875,17.4,1.65,0,0,Summer,No Holiday,Yes,Morning,Mon,Yes,No,No,Aug,38,2018
2018-04-23,39,18,9.4,0.96,1.9,600,8.7,0.07,1,0,Spring,No Holiday,Yes,Evening,Mon,Yes,Yes,No,Apr,21,2018
2018-11-01,1561,19,10.5,0.49,1.2,1965,0.2,0,0,0,Autumn,No Holiday,Yes,Evening,Thu,Yes,No,No,Nov,48,2018
2017-12-12,133,0,-11,0.51,1.1,2000,-19.1,0,0,0,Winter,No Holiday,Yes,Night,Tue,Yes,No,No,Dec,2,2017
2018-08-29,171,3,24.5,0.87,4.3,1985,22.1,0,0,0,Summer,No Holiday,Yes,Night,Wed,Yes,No,No,Aug,39,2018
2018-06-23,1322,0,22.7,0.36,1.5,2000,6.8,0,0,0,Summer,No Holiday,Yes,Night,Sat,No,No,No,Jun,29,2018
2018-03-01,239,11,0.8,0.52,4.6,1035,-7.9,2.2,0,0,Spring,Holiday,Yes,Morning,Thu,Yes,No,No,Mar,13,2018
2018-06-10,2267,19,23.4,0.55,1,2000,13.8,0.12,0,0,Summer,No Holiday,Yes,Evening,Sun,No,No,No,Jun,28,2018
2018-04-19,125,4,8.3,0.53,1.1,1007,-0.7,0,0,0,Spring,No Holiday,Yes,Night,Thu,Yes,No,No,Apr,20,2018
2018-02-25,612,15,7.5,0.21,2.7,1900,-13.4,2.22,0,0,Winter,No Holiday,Yes,Afternoon,Sun,No,No,No,Feb,13,2018
2018-05-24,922,11,21.5,0.3,2.9,1779,3.1,2.92,0,0,Spring,No Holiday,Yes,Morning,Thu,Yes,No,No,May,25,2018
2018-09-17,186,3,20.2,0.82,1.4,1202,17,0,0,0,Autumn,No Holiday,Yes,Night,Mon,Yes,No,No,Sep,42,2018
2018-03-19,711,20,8.3,0.47,3.1,2000,-2.3,0,0,0,Spring,No Holiday,Yes,Evening,Mon,Yes,No,No,Mar,16,2018
2018-11-19,190,2,5.4,0.65,0.7,1230,-0.6,0,0,0,Autumn,No Holiday,Yes,Night,Mon,Yes,No,No,Nov,51,2018
2018-08-07,662,13,33,0.55,1,1967,22.7,1.49,0,0,Summer,No Holiday,Yes,Afternoon,Tue,Yes,No,No,Aug,36,2018
2018-04-26,1891,19,15.2,0.45,3.3,1138,3.3,0.24,0,0,Spring,No Holiday,Yes,Evening,Thu,Yes,No,No,Apr,21,2018
2018-02-01,168,10,-5,0.41,0.5,1799,-16.2,0.64,0,1.5,Winter,No Holiday,Yes,Morning,Thu,Yes,No,Yes,Feb,9,2018
2018-08-31,217,5,23.1,0.84,0.5,1022,20.2,0,0,0,Summer,No Holiday,Yes,Night,Fri,Yes,No,No,Aug,39,2018
2018-04-22,486,10,16.3,0.62,0.8,1639,8.9,0.27,0.3,0,Spring,No Holiday,Yes,Morning,Sun,No,Yes,No,Apr,21,2018
2018-08-20,2628,18,31.6,0.47,2.1,1867,18.9,0.26,0,0,Summer,No Holiday,Yes,Evening,Mon,Yes,No,No,Aug,38,2018
2018-05-17,131,17,22.7,0.96,0.4,249,22,0.11,2.5,0,Spring,No Holiday,Yes,Afternoon,Thu,Yes,Yes,No,May,24,2018
2018-08-14,1165,23,30.3,0.65,0.4,2000,22.9,0,0,0,Summer,No Holiday,Yes,Evening,Tue,Yes,No,No,Aug,37,2018
2018-03-08,19,2,4.2,0.88,0.9,553,2.3,0,0,0,Spring,No Holiday,Yes,Night,Thu,Yes,No,No,Mar,14,2018
2018-09-11,2171,17,25.4,0.44,1.2,2000,12.2,0.84,0,0,Autumn,No Holiday,Yes,Afternoon,Tue,Yes,No,No,Sep,41,2018
2018-07-26,1994,19,32.3,0.63,2.1,1037,24.3,0.41,0,0,Summer,No Holiday,Yes,Evening,Thu,Yes,No,No,Jul,34,2018
2017-12-29,135,3,0.6,0.64,0.4,731,-5.4,0,0,0,Winter,No Holiday,Yes,Night,Fri,Yes,No,No,Dec,4,2017
2018-07-03,2398,20,28.8,0.72,0.9,2000,23.2,0.11,0,0,Summer,No Holiday,Yes,Evening,Tue,Yes,No,No,Jul,31,2018
2018-03-26,983,8,6.4,0.9,1.4,117,4.8,0.13,0,0,Spring,No Holiday,Yes,Morning,Mon,Yes,No,No,Mar,17,2018
2018-07-06,273,4,22.6,0.66,0.9,2000,15.9,0,0,0,Summer,No Holiday,Yes,Night,Fri,Yes,No,No,Jul,31,2018
2018-02-21,162,1,-2.2,0.31,1.1,1970,-17,0,0,0,Winter,No Holiday,Yes,Night,Wed,Yes,No,No,Feb,12,2018
2018-07-08,267,6,17.8,0.58,1.1,2000,9.4,0.04,0,0,Summer,No Holiday,Yes,Morning,Sun,No,No,No,Jul,32,2018
2018-01-09,265,14,-1.8,0.45,3.7,1922,-12.1,1.06,0,0.2,Winter,No Holiday,Yes,Afternoon,Tue,Yes,No,Yes,Jan,6,2018
2018-03-22,173,2,1.5,0.86,2.5,782,-0.5,0,0,0,Spring,No Holiday,Yes,Night,Thu,Yes,No,No,Mar,16,2018
2018-09-16,258,3,22.6,0.89,0.6,578,20.6,0,0.2,0,Autumn,No Holiday,Yes,Night,Sun,No,Yes,No,Sep,42,2018
2018-01-30,491,8,-11.1,0.61,0.7,1963,-17.1,0.01,0,0,Winter,No Holiday,Yes,Morning,Tue,Yes,No,No,Jan,9,2018
2018-10-03,284,4,12.1,0.8,1.2,1834,8.7,0,0,0,Autumn,Holiday,Yes,Night,Wed,Yes,No,No,Oct,44,2018
2017-12-13,267,12,-6.5,0.3,2.9,1945,-21.2,1.17,0,0,Winter,No Holiday,Yes,Afternoon,Wed,Yes,No,No,Dec,2,2017
2018-09-10,1467,16,27.5,0.39,1.5,2000,12.3,1.46,0,0,Autumn,No Holiday,Yes,Afternoon,Mon,Yes,No,No,Sep,41,2018
2018-04-18,375,1,8.9,0.45,2.1,1456,-2.4,0,0,0,Spring,No Holiday,Yes,Night,Wed,Yes,No,No,Apr,20,2018
2018-11-17,195,4,1.7,0.74,1.7,1226,-2.4,0,0,0,Autumn,No Holiday,Yes,Night,Sat,No,No,No,Nov,50,2018
2018-02-12,236,7,-9.5,0.35,1.1,2000,-22.1,0,0,0,Winter,No Holiday,Yes,Morning,Mon,Yes,No,No,Feb,11,2018
2018-01-09,245,7,-5.9,0.57,3.1,1686,-13,0,0,0.8,Winter,No Holiday,Yes,Morning,Tue,Yes,No,Yes,Jan,6,2018
2017-12-29,574,18,3.6,0.62,1.4,389,-3,0.01,0,0,Winter,No Holiday,Yes,Evening,Fri,Yes,No,No,Dec,4,2017
2018-08-08,1693,8,28.6,0.8,1.6,708,24.8,0.49,0,0,Summer,No Holiday,Yes,Morning,Wed,Yes,No,No,Aug,36,2018
2018-07-21,381,6,24.9,0.76,0,1473,20.3,0.02,0,0,Summer,No Holiday,Yes,Morning,Sat,No,No,No,Jul,33,2018
2018-04-15,797,11,11.8,0.57,2.6,1041,3.5,2.18,0,0,Spring,No Holiday,Yes,Morning,Sun,No,No,No,Apr,20,2018
2018-03-26,798,21,11.6,0.54,1.5,693,2.5,0,0,0,Spring,No Holiday,Yes,Evening,Mon,Yes,No,No,Mar,17,2018
2018-11-04,1511,14,19.3,0.28,1.7,1208,0.3,1.93,0,0,Autumn,No Holiday,Yes,Afternoon,Sun,No,No,No,Nov,49,2018
2018-08-03,544,6,30.5,0.62,1.3,1583,22.3,0.01,0,0,Summer,No Holiday,Yes,Morning,Fri,Yes,No,No,Aug,35,2018
